time [s],dt [s],aX [m/s^2],aY [m/s^2],aZ [m/s^2],gX [°/s],gY [°/s],gZ [°/s],alt [m],temp [C],placeholder
4.06000,0.00171,5.70000,-4.00000,-5.00000,0.76000,-2.42000,0.60000,-0.40000,22.40000,0.00000
4.06200,0.00170,5.70000,-4.10000,-5.00000,0.78000,-2.39000,0.62000,-0.40000,22.40000,0.00000
4.06300,0.00171,5.80000,-4.10000,-4.90000,0.80000,-2.39000,0.62000,-0.40000,22.40000,0.00000
4.06500,0.00171,5.80000,-4.10000,-4.90000,0.83000,-2.40000,0.64000,-0.40000,22.40000,0.00000
4.06700,0.00171,5.70000,-4.10000,-4.80000,0.87000,-2.45000,0.64000,-0.40000,22.40000,0.00000
4.06800,0.00170,5.70000,-4.10000,-4.80000,0.93000,-2.46000,0.65000,-0.40000,22.40000,0.00000
4.08800,0.01941,5.80000,-4.20000,-4.90000,0.98000,-2.49000,0.64000,0.00000,22.40000,0.00000
4.09000,0.00171,5.80000,-4.00000,-5.60000,1.68000,-2.87000,0.81000,0.00000,22.40000,0.00000
4.09100,0.00171,5.80000,-3.90000,-5.70000,1.67000,-2.89000,0.84000,0.00000,22.40000,0.00000
4.09300,0.00171,5.80000,-3.90000,-5.80000,1.67000,-2.89000,0.84000,0.00000,22.40000,0.00000
4.09500,0.00170,5.80000,-3.80000,-5.90000,1.64000,-2.88000,0.85000,0.00000,22.40000,0.00000
4.09600,0.00171,5.90000,-3.80000,-6.00000,1.62000,-2.91000,0.86000,0.00000,22.40000,0.00000
4.09800,0.00171,6.00000,-3.90000,-6.00000,1.61000,-2.99000,0.87000,0.00000,22.40000,0.00000
4.10000,0.00170,6.00000,-3.80000,-6.10000,1.59000,-3.07000,0.87000,0.00000,22.40000,0.00000
4.10100,0.00170,6.10000,-3.90000,-6.30000,1.57000,-3.13000,0.85000,0.00000,22.40000,0.00000
4.10300,0.00171,6.20000,-3.80000,-6.30000,1.53000,-3.22000,0.87000,0.00000,22.40000,0.00000
4.12300,0.01941,6.20000,-3.80000,-6.20000,1.47000,-3.27000,0.84000,-0.10000,22.40000,0.00000
4.12400,0.00171,6.50000,-3.80000,-6.10000,0.07000,-2.14000,0.42000,-0.10000,22.40000,0.00000
4.12600,0.00171,6.30000,-3.90000,-6.00000,-0.03000,-2.06000,0.39000,-0.10000,22.40000,0.00000
4.12800,0.00171,6.30000,-3.90000,-5.90000,-0.11000,-1.94000,0.37000,-0.10000,22.40000,0.00000
4.12900,0.00171,6.30000,-3.90000,-5.70000,-0.20000,-1.86000,0.36000,-0.10000,22.40000,0.00000
4.13100,0.00171,6.30000,-4.00000,-5.60000,-0.26000,-1.77000,0.31000,-0.10000,22.40000,0.00000
4.13300,0.00171,6.20000,-3.90000,-5.40000,-0.32000,-1.70000,0.32000,-0.10000,22.40000,0.00000
4.13500,0.00170,6.20000,-4.00000,-5.30000,-0.32000,-1.59000,0.30000,-0.10000,22.40000,0.00000
4.13600,0.00170,6.10000,-3.90000,-5.10000,-0.30000,-1.48000,0.31000,-0.10000,22.40000,0.00000
4.13800,0.00170,6.10000,-4.00000,-4.90000,-0.28000,-1.36000,0.29000,-0.10000,22.40000,0.00000
4.15700,0.01941,6.00000,-3.90000,-4.80000,-0.22000,-1.24000,0.31000,0.00000,22.40000,0.00000
4.15900,0.00170,6.10000,-3.90000,-4.90000,0.92000,-0.62000,0.70000,0.00000,22.40000,0.00000
4.16100,0.00170,6.20000,-3.90000,-5.00000,0.96000,-0.60000,0.72000,0.00000,22.40000,0.00000
4.16200,0.00170,6.30000,-3.90000,-5.00000,0.95000,-0.58000,0.72000,0.00000,22.40000,0.00000
4.16400,0.00170,6.30000,-3.90000,-5.30000,0.94000,-0.53000,0.72000,0.00000,22.40000,0.00000
4.16600,0.00171,6.50000,-4.00000,-5.40000,0.92000,-0.48000,0.67000,0.00000,22.40000,0.00000
4.16800,0.00170,6.50000,-3.80000,-5.60000,0.87000,-0.46000,0.62000,0.00000,22.40000,0.00000
4.16900,0.00170,6.50000,-3.90000,-5.70000,0.79000,-0.40000,0.57000,0.00000,22.40000,0.00000
4.17100,0.00170,6.60000,-3.90000,-5.60000,0.72000,-0.36000,0.54000,0.00000,22.40000,0.00000
4.17300,0.00170,6.60000,-3.90000,-5.80000,0.62000,-0.35000,0.46000,0.00000,22.40000,0.00000
4.19200,0.01941,6.60000,-3.90000,-5.90000,0.50000,-0.31000,0.40000,-0.40000,22.40000,0.00000
4.19400,0.00170,6.10000,-3.90000,-5.30000,-0.36000,0.31000,0.11000,-0.40000,22.40000,0.00000
4.19600,0.00170,6.10000,-3.90000,-5.20000,-0.34000,0.34000,0.14000,-0.40000,22.40000,0.00000
4.19700,0.00170,6.10000,-3.80000,-5.00000,-0.29000,0.34000,0.15000,-0.40000,22.40000,0.00000
4.19900,0.00170,6.00000,-3.90000,-5.10000,-0.21000,0.34000,0.18000,-0.40000,22.40000,0.00000
4.20100,0.00170,6.00000,-3.80000,-5.10000,-0.16000,0.35000,0.21000,-0.40000,22.40000,0.00000
4.20200,0.00171,6.10000,-3.90000,-5.00000,-0.09000,0.36000,0.23000,-0.40000,22.40000,0.00000
4.20400,0.00170,6.10000,-3.90000,-5.10000,-0.03000,0.39000,0.26000,-0.40000,22.40000,0.00000
4.20600,0.00171,6.10000,-3.90000,-5.10000,0.02000,0.42000,0.28000,-0.40000,22.40000,0.00000
4.20700,0.00170,6.10000,-3.90000,-5.20000,0.03000,0.43000,0.26000,-0.40000,22.40000,0.00000
4.22700,0.01941,6.10000,-3.90000,-5.20000,0.06000,0.45000,0.27000,0.00000,22.40000,0.00000
4.22900,0.00170,6.10000,-3.90000,-5.60000,-0.51000,0.72000,0.15000,0.00000,22.40000,0.00000
4.23000,0.00170,6.10000,-3.90000,-5.60000,-0.57000,0.80000,0.15000,0.00000,22.40000,0.00000
4.23200,0.00171,6.10000,-3.90000,-5.60000,-0.63000,0.88000,0.17000,0.00000,22.40000,0.00000
4.23400,0.00170,6.20000,-3.90000,-5.60000,-0.68000,1.00000,0.17000,0.00000,22.40000,0.00000
4.23500,0.00171,6.10000,-3.90000,-5.60000,-0.72000,1.08000,0.17000,0.00000,22.40000,0.00000
4.23700,0.00170,6.10000,-4.00000,-5.50000,-0.79000,1.15000,0.16000,0.00000,22.40000,0.00000
4.23900,0.00170,6.10000,-3.90000,-5.50000,-0.80000,1.17000,0.14000,0.00000,22.40000,0.00000
4.24100,0.00171,6.10000,-4.00000,-5.40000,-0.82000,1.20000,0.14000,0.00000,22.40000,0.00000
4.24200,0.00170,6.20000,-4.00000,-5.30000,-0.85000,1.20000,0.14000,0.00000,22.40000,0.00000
4.26200,0.01941,6.20000,-4.00000,-5.20000,-0.87000,1.24000,0.12000,0.50000,22.40000,0.00000
4.26300,0.00171,5.80000,-4.00000,-4.60000,-0.49000,1.42000,0.25000,0.50000,22.40000,0.00000
4.26500,0.00171,5.90000,-4.00000,-4.80000,-0.43000,1.40000,0.28000,0.50000,22.40000,0.00000
4.26700,0.00170,5.80000,-4.00000,-4.80000,-0.34000,1.39000,0.29000,0.50000,22.40000,0.00000
4.26800,0.00170,5.80000,-4.00000,-4.70000,-0.28000,1.37000,0.34000,0.50000,22.40000,0.00000
4.27000,0.00170,5.80000,-4.00000,-4.70000,-0.21000,1.36000,0.35000,0.50000,22.40000,0.00000
4.27200,0.00171,5.90000,-4.00000,-4.80000,-0.14000,1.34000,0.37000,0.50000,22.40000,0.00000
4.27400,0.00170,5.90000,-3.90000,-4.80000,-0.06000,1.30000,0.39000,0.50000,22.40000,0.00000
4.27500,0.00171,5.90000,-4.00000,-4.80000,0.00000,1.26000,0.40000,0.50000,22.40000,0.00000
4.27700,0.00170,5.90000,-4.00000,-4.90000,0.06000,1.20000,0.40000,0.50000,22.40000,0.00000
4.29600,0.01941,6.00000,-4.00000,-5.00000,0.10000,1.15000,0.39000,0.50000,22.40000,0.00000
4.29800,0.00170,6.10000,-3.90000,-5.70000,0.01000,1.23000,0.26000,0.50000,22.40000,0.00000
4.30000,0.00171,6.20000,-3.90000,-5.80000,-0.06000,1.26000,0.26000,0.50000,22.40000,0.00000
4.30200,0.00170,6.10000,-3.90000,-5.90000,-0.14000,1.30000,0.25000,0.50000,22.40000,0.00000
4.30300,0.00171,6.20000,-3.90000,-5.90000,-0.22000,1.35000,0.22000,0.50000,22.40000,0.00000
4.30500,0.00170,6.10000,-3.90000,-5.90000,-0.29000,1.39000,0.21000,0.50000,22.40000,0.00000
4.30700,0.00171,6.10000,-3.90000,-5.80000,-0.36000,1.44000,0.20000,0.50000,22.40000,0.00000
4.30800,0.00170,6.10000,-3.90000,-5.60000,-0.42000,1.48000,0.18000,0.50000,22.40000,0.00000
4.31000,0.00171,6.10000,-3.90000,-5.60000,-0.46000,1.53000,0.17000,0.50000,22.40000,0.00000
4.31200,0.00171,6.00000,-4.00000,-5.60000,-0.49000,1.56000,0.17000,0.50000,22.40000,0.00000
4.33100,0.01941,6.00000,-4.00000,-5.50000,-0.49000,1.51000,0.15000,-0.40000,22.40000,0.00000
4.33300,0.00170,6.00000,-3.90000,-5.30000,-0.04000,0.61000,0.23000,-0.40000,22.40000,0.00000
4.33500,0.00170,6.00000,-3.90000,-5.30000,-0.06000,0.62000,0.23000,-0.40000,22.40000,0.00000
4.33600,0.00171,6.00000,-3.90000,-5.40000,-0.04000,0.61000,0.22000,-0.40000,22.40000,0.00000
4.33800,0.00170,6.00000,-4.00000,-5.40000,-0.07000,0.61000,0.21000,-0.40000,22.40000,0.00000
4.34000,0.00170,6.00000,-4.00000,-5.50000,-0.09000,0.62000,0.23000,-0.40000,22.40000,0.00000
4.34100,0.00170,6.10000,-3.90000,-5.50000,-0.14000,0.62000,0.23000,-0.40000,22.40000,0.00000
4.34300,0.00171,6.00000,-4.00000,-5.60000,-0.17000,0.62000,0.19000,-0.40000,22.40000,0.00000
4.34500,0.00170,6.00000,-4.00000,-5.50000,-0.20000,0.65000,0.20000,-0.40000,22.40000,0.00000
4.34700,0.00170,6.00000,-3.90000,-5.50000,-0.26000,0.69000,0.19000,-0.40000,22.40000,0.00000
4.36600,0.01941,6.10000,-3.90000,-5.60000,-0.29000,0.72000,0.18000,0.20000,22.40000,0.00000
4.36800,0.00171,5.90000,-4.00000,-5.20000,-0.46000,0.95000,0.10000,0.20000,22.40000,0.00000
4.36900,0.00170,5.80000,-4.00000,-5.10000,-0.42000,0.95000,0.13000,0.20000,22.40000,0.00000
4.37100,0.00170,5.90000,-4.00000,-5.20000,-0.39000,0.96000,0.12000,0.20000,22.40000,0.00000
4.37300,0.00170,5.80000,-4.00000,-5.10000,-0.39000,1.00000,0.15000,0.20000,22.40000,0.00000
4.37400,0.00170,5.80000,-4.00000,-5.00000,-0.36000,0.98000,0.17000,0.20000,22.40000,0.00000
4.37600,0.00171,5.70000,-4.00000,-5.00000,-0.32000,0.99000,0.19000,0.20000,22.40000,0.00000
4.37800,0.00170,5.70000,-4.00000,-5.00000,-0.29000,0.98000,0.20000,0.20000,22.40000,0.00000
4.38000,0.00170,5.70000,-4.00000,-5.00000,-0.26000,0.93000,0.24000,0.20000,22.40000,0.00000
4.38100,0.00171,5.70000,-4.00000,-5.00000,-0.23000,0.92000,0.27000,0.20000,22.40000,0.00000
4.40100,0.01941,5.70000,-4.00000,-4.90000,-0.18000,0.90000,0.28000,1.00000,22.40000,0.00000
4.40200,0.00170,6.00000,-4.00000,-5.30000,0.18000,0.74000,0.36000,1.00000,22.40000,0.00000
4.40400,0.00171,6.00000,-4.00000,-5.30000,0.20000,0.76000,0.36000,1.00000,22.40000,0.00000
4.40600,0.00170,6.00000,-4.00000,-5.50000,0.20000,0.79000,0.34000,1.00000,22.40000,0.00000
4.40700,0.00170,6.00000,-4.00000,-5.40000,0.19000,0.81000,0.29000,1.00000,22.40000,0.00000
4.40900,0.00170,6.10000,-4.00000,-5.40000,0.18000,0.87000,0.26000,1.00000,22.40000,0.00000
4.41100,0.00170,6.10000,-3.90000,-5.50000,0.15000,0.87000,0.25000,1.00000,22.40000,0.00000
4.41300,0.00170,6.10000,-4.00000,-5.50000,0.13000,0.87000,0.24000,1.00000,22.40000,0.00000
4.41400,0.00170,6.00000,-4.00000,-5.50000,0.10000,0.90000,0.20000,1.00000,22.40000,0.00000
4.41600,0.00170,6.00000,-3.90000,-5.40000,0.09000,0.88000,0.19000,1.00000,22.40000,0.00000
4.43500,0.01941,6.00000,-3.90000,-5.60000,0.07000,0.85000,0.17000,0.20000,22.40000,0.00000
4.43700,0.00170,5.90000,-4.00000,-5.80000,0.00000,0.79000,0.18000,0.20000,22.40000,0.00000
4.43900,0.00171,6.00000,-3.90000,-5.80000,-0.04000,0.81000,0.18000,0.20000,22.40000,0.00000
4.44100,0.00170,5.90000,-4.00000,-5.80000,-0.08000,0.83000,0.17000,0.20000,22.40000,0.00000
4.44200,0.00171,6.00000,-3.90000,-5.90000,-0.12000,0.87000,0.16000,0.20000,22.40000,0.00000
4.44400,0.00170,5.90000,-3.90000,-5.80000,-0.16000,0.90000,0.15000,0.20000,22.40000,0.00000
4.44600,0.00170,6.00000,-3.90000,-5.70000,-0.19000,0.91000,0.14000,0.20000,22.40000,0.00000
4.44700,0.00171,6.00000,-3.90000,-5.80000,-0.24000,0.92000,0.12000,0.20000,22.40000,0.00000
4.44900,0.00170,6.00000,-3.90000,-5.80000,-0.28000,0.90000,0.10000,0.20000,22.40000,0.00000
4.45100,0.00170,6.00000,-3.90000,-5.70000,-0.29000,0.90000,0.10000,0.20000,22.40000,0.00000
4.47000,0.01941,6.00000,-3.90000,-5.70000,-0.31000,0.91000,0.09000,0.50000,22.40000,0.00000
4.47200,0.00170,5.90000,-4.00000,-5.50000,-0.29000,0.78000,-0.10000,0.50000,22.40000,0.00000
4.47400,0.00170,5.80000,-3.90000,-5.30000,-0.31000,0.75000,-0.12000,0.50000,22.40000,0.00000
4.47500,0.00171,5.80000,-4.00000,-5.30000,-0.33000,0.75000,-0.12000,0.50000,22.40000,0.00000
4.47700,0.00170,5.70000,-4.00000,-5.30000,-0.34000,0.77000,-0.10000,0.50000,22.40000,0.00000
4.47900,0.00170,5.70000,-4.10000,-5.30000,-0.33000,0.77000,-0.08000,0.50000,22.40000,0.00000
4.48000,0.00170,5.60000,-4.00000,-5.30000,-0.31000,0.79000,-0.06000,0.50000,22.40000,0.00000
4.48200,0.00171,5.60000,-4.10000,-5.30000,-0.34000,0.81000,-0.03000,0.50000,22.40000,0.00000
